solution_id,designation,source_id,ra,dec,parallax,pmra,pmdec,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,astrometric_n_obs_al,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,radial_velocity_error
1636148068921376768,Gaia DR3 2374442815276705280,2374442815276705280,10.003676848276204,-13.788358768877227,0.5710368774256352,0.7333561081918849,-0.7404686788988758,0.034426756,0.029828971,0.04483676,0.047869552,0.052037045,260,258,2,15.832515,16.200468,15.298945,,
1636148068921376768,Gaia DR3 2374496893209823360,2374496893209823360,10.003685183588717,-13.662366710926689,2.47894804629621,9.000937664870317,8.775855668234732,0.41852126,0.36045745,0.50506735,0.5003206,0.55702263,229,229,0,19.888374,20.932274,18.82075,,
1636148068921376768,Gaia DR3 2374094888565917440,2374094888565917440,10.003695528385183,-14.622625680909392,0.970330223114053,8.640571611591813,-8.29488254661052,0.022978239,0.017997744,0.028015358,0.029382182,0.029028447,291,289,2,14.848262,15.210127,14.319723,,
1636148068921376768,Gaia DR3 2425761416695818624,2425761416695818624,10.003705273766393,-10.578478386417176,0.2399067802060632,13.569986742668071,-3.778543955862383,0.79799986,0.6271515,1.0424366,0.9412316,1.0240886,163,162,1,20.434109,21.032688,19.490652,,
1636148068921376768,Gaia DR3 2374075642817039488,2374075642817039488,10.003728604105175,-14.850218410809456,,,,21.410725,6.572153,,,,71,71,0,21.601688,20.898857,19.142942,,
1636148068921376768,Gaia DR3 2373970781190532736,2373970781190532736,10.003730678895751,-15.430414356838993,,,,2.3880434,1.6204518,,,,97,96,1,20.99019,20.69162,20.535042,,
1636148068921376768,Gaia DR3 2377313193460429312,2377313193460429312,10.003733485521373,-11.15710249495241,,,,2.0778916,1.8755692,,,,227,225,2,18.22932,19.140038,16.696796,,
1636148068921376768,Gaia DR3 2374496588266884480,2374496588266884480,10.003744395595648,-13.687008704397837,0.8585761298589736,1.9753955880724048,-7.873827791543956,0.7748579,0.7822077,1.040854,1.0209696,1.1378725,144,143,1,20.54422,21.555885,19.375055,,
1636148068921376768,Gaia DR3 2377011235784594176,2377011235784594176,10.003819365021444,-11.96212916951849,-0.1382123251664765,0.2420452657906325,-5.797710258152097,0.3170038,0.2510781,0.39706197,0.42648014,0.36667418,163,162,1,19.06723,19.543825,18.572048,,
1636148068921376768,Gaia DR3 2376023427665525632,2376023427665525632,10.003832305828594,-13.24096967442221,1.0709324560915157,-0.8995002428470835,-8.894032644322818,0.07905545,0.071494035,0.097117215,0.125134,0.104337305,241,239,2,17.42612,18.37222,16.504688,,
1636148068921376768,Gaia DR3 2369264562185708416,2369264562185708416,10.003862873719314,-18.273476059695003,0.7783892792789522,17.89895986547033,-10.760527500453223,0.36042434,0.2519988,0.4667363,0.53395945,0.5983718,396,395,1,19.955107,20.89266,18.894875,,
1636148068921376768,Gaia DR3 2370451553708117504,2370451553708117504,10.003899555338185,-16.733378076703985,-0.2373995591593957,-3.4597997307959307,0.6072729716962734,0.3615599,0.23469739,0.45612156,0.5210809,0.49170685,355,354,1,13.725726,14.051145,13.001858,25.827578,2.3488908
1636148068921376768,Gaia DR3 2370576378342610944,2370576378342610944,10.00398057187872,-15.863971175777714,,,,4.3586316,1.6355937,,,,207,203,4,21.041122,20.178087,18.665956,,
1636148068921376768,Gaia DR3 2363244388131704320,2363244388131704320,10.003989320955112,-18.493757168236144,0.2379220796034304,36.579539536439725,-20.1668186971563,0.16558033,0.09317372,0.20058516,0.20530526,0.20727107,357,355,2,18.651323,19.053913,18.070766,,
1636148068921376768,Gaia DR3 2376019961627091968,2376019961627091968,10.003991757948294,-13.308345104813442,2.961647415559872,8.280309880675365,-8.072557249412872,1.7991413,1.2201428,2.1612206,1.9530714,1.1854339,122,122,0,20.739054,21.185675,19.350769,,
1636148068921376768,Gaia DR3 2374393092439678592,2374393092439678592,10.004062204531484,-14.192959623149944,0.9386045240321992,15.811411080654352,-12.292220390168476,0.14206772,0.10470615,0.16847329,0.24261706,0.17900129,228,227,1,18.201887,19.312471,17.131662,,
1636148068921376768,Gaia DR3 2362822386119930624,2362822386119930624,10.00411196916129,-19.729215044979423,1.3436597737013791,23.197441649266736,-4.547405129091191,0.47608903,0.21528831,0.5926981,0.64715743,0.62961096,388,385,3,19.843132,20.766617,18.516575,,
